Hash,Paths,NS,ND,NF,Entropy,FIX
18d0e31a946e8e3d29eac2acda177d6c0af8a433,[Bugzilla/DB/Mysql.pm],1,1,1,0.0,1,0
b6d72360ea168aaa9bcb51ae12569897db3ab34a,[template/en/default/pages/release-notes.html.tmpl],1,1,1,0.0,1,0
81a00896cc680912f3ad20b584b6432af9125823,[Bugzilla/Bug.pm],1,1,1,0.0,1,0
55fbebb4b9889906636b604df67cbc03e97c043b,[Bugzilla/DB/Mysql.pm],1,1,1,0.0,1,0
ea961b9d8653947efc46e28e4c9c350f7871a748,"[docs/en/xml/administration.xml, docs/en/xml/installation.xml]",1,1,2,0.992850041337721,1,0
3d233bb67a45166f01cf94c95a2b040c055fc795,[template/en/default/pages/release-notes.html.tmpl],1,1,1,0.0,1,0
50dbcc4e7a38642856cbeeef88d2b3a4a884b5e1,"[Bugzilla/BugMail.pm, Bugzilla/Chart.pm, Bugzilla/Search.pm, Bugzilla/User.pm, buglist.cgi, docs/en/xml/customization.xml, editclassifications.cgi, editvalues.cgi, request.cgi, template/en/default/account/prefs/permissions.html.tmpl, template/en/default/admin/admin.html.tmpl, template/en/default/admin/fieldvalues/confirm-delete.html.tmpl, template/en/default/admin/users/confirm-delete.html.tmpl, template/en/default/admin/users/userdata.html.tmpl, template/en/default/attachment/edit.html.tmpl, template/en/default/bug/dependency-tree.html.tmpl, template/en/default/global/common-links.html.tmpl, template/en/default/global/site-navigation.html.tmpl, template/en/default/global/user-error.html.tmpl, template/en/default/list/quips.html.tmpl, template/en/default/pages/sudo.html.tmpl, template/en/default/sidebar.xul.tmpl]",4,13,22,3.181225810253814,1,0
5865446927f979ba67b5dab72490cea3f874d9f7,[buglist.cgi],1,1,1,0.0,1,0
25ac705a2047ec9ee7f6e8666c6ef2777e2e27f9,"[docs/en/xml/administration.xml, docs/en/xml/installation.xml]",1,1,2,0.992850041337721,1,0
a33c6fa404baccb1354cb535b6660a705fd6c47f,[template/en/default/list/change-columns.html.tmpl],1,1,1,0.0,1,0
c4c8107f3f92acc48a4ddad2df10996d1cdc628c,[template/en/default/pages/release-notes.html.tmpl],1,1,1,0.0,1,0
0547231eae6ebcbb033b6c1af706b537956e0624,[colchange.cgi],1,1,1,0.0,1,0
90af37c537d31949778f5272f44248db0bfca348,"[template/en/default/admin/params/query.html.tmpl, template/en/default/admin/sanitycheck/messages.html.tmpl, template/en/default/email/whine.txt.tmpl]",1,3,3,1.5,1,0
ac93e1f2fead3f9c67477e72ed2c4e95d607b0e9,[template/en/default/list/change-columns.html.tmpl],1,1,1,0.0,1,0
aca14df0a0daca1f2eb637d400285e3f14add35e,[Bugzilla/Bug.pm],1,1,1,0.0,1,0
811af704041f80621a6033606fddb77928970355,[buglist.cgi],1,1,1,0.0,1,0
02af2b2bda87628a04a430c2105ea8b607bcac7f,[buglist.cgi],1,1,1,0.0,1,0
49f694a0d054821fad9651b37ed20fd48372dfbd,[buglist.cgi],1,1,1,0.0,1,0
dc63568b09825cd55466eda389a6efa655eb35e7,[template/en/default/pages/release-notes.html.tmpl],1,1,1,0.0,1,0
0a9ed313a07fe96067969d68336032dc4430e4c4,[template/en/default/pages/release-notes.html.tmpl],1,1,1,0.0,1,0
743794493081b698045ef5daafa6aa503124c360,[template/en/default/pages/release-notes.html.tmpl],1,1,1,0.0,1,0
e9f540805bbc4d31a1a035d006acc583678b36c7,[template/en/default/pages/release-notes.html.tmpl],1,1,1,0.0,1,0
ea62850f3561bcb4266925016a4a8dae48a19b55,[Bugzilla/User.pm],1,1,1,0.0,1,0
14f8d1e5ded7ea278f3ba6e14f5ce0339dc962b1,[template/en/default/pages/release-notes.html.tmpl],1,1,1,0.0,1,0
4109c6ebf3a3cc8be3064b019e27d2dd334bc1d1,[Bugzilla/User.pm],1,1,1,0.0,1,0
61742d0d147b853b2b86dafa7e5553b1bac17ef0,[template/en/default/pages/release-notes.html.tmpl],1,1,1,0.0,0,0
91485628e65b4b2ddcb2d83eef5001ba3b1dfad9,[Bugzilla/User.pm],1,1,1,0.0,1,0
db771abf4dffb4236cd3d746bab86f1e81eea397,[template/en/default/pages/release-notes.html.tmpl],1,1,1,0.0,1,0
3dce307f5ecc107b64d9a887469eed6ce5aa8a3a,[template/en/default/admin/groups/create.html.tmpl],1,1,1,0.0,1,0
5f6177bf69040fb66acf7327300144c556e169ba,[template/en/default/pages/release-notes.html.tmpl],1,1,1,0.0,1,0
a803bf7ad00a353d45b97c8357ed306ecacce1e7,[template/en/default/admin/groups/create.html.tmpl],1,1,1,0.0,1,0
c8d01ecf1c832c614d511b561992b598128ad4db,[template/en/default/admin/groups/create.html.tmpl],1,1,1,0.0,1,0
0ba5a81460cd0e85a089885815a19356777486bc,[Bugzilla/User.pm],1,1,1,0.0,1,0
46cf5b0d76fec1eb523ad649bdab8fc2ae30b2d2,[template/en/default/bug/create/create.html.tmpl],1,1,1,0.0,1,0
c70b1d98f90658f8839d4ad092830a5ffc7d774c,[template/en/default/admin/groups/create.html.tmpl],1,1,1,0.0,1,0
b568a50ec728b35fc2615fc4faee9c1d17af0949,[template/en/default/pages/release-notes.html.tmpl],1,1,1,0.0,1,0
871bca04d9062e37b478075e4524b87d6eda2ed5,[template/en/default/admin/groups/create.html.tmpl],1,1,1,0.0,1,0
ac6820ab03a12c710404acf102d9351c0a6e986c,"[template/en/default/search/form.html.tmpl, template/en/default/search/search-report-graph.html.tmpl, template/en/default/search/search-report-table.html.tmpl]",1,1,3,1.5849625007211559,1,0
c0b5d5f7f2b86a6a8af44a71d10d662e11d57622,[template/en/default/bug/create/create.html.tmpl],1,1,1,0.0,1,0
09a4647650851390eeef594c6b56ca61d04d6d1b,[importxml.pl],1,1,1,0.0,1,0
16ffa8f05d7c379d27bb52efaec9e3eee4c390cd,"[template/en/default/search/form.html.tmpl, template/en/default/search/search-report-graph.html.tmpl, template/en/default/search/search-report-table.html.tmpl]",1,1,3,1.5849625007211559,1,0
c7f8944fa273bbbbadb61029491e446192a89ae3,[importxml.pl],1,1,1,0.0,1,0
330d97ee1b07d157c3aab0e937720df938adbb19,[template/en/default/bug/create/create.html.tmpl],1,1,1,0.0,1,0
5a9a6a88105bd70cdc456b2bcbfb6b39afddbd6a,[importxml.pl],1,1,1,0.0,1,0
430250ef8aa8822d5b35a46ffc82addf75236495,[template/en/default/pages/release-notes.html.tmpl],1,1,1,0.0,1,0
ea69f0fbb86a994fbdcaf79d948fd310e23d283f,"[Bugzilla/Constants.pm, docs/en/xml/Bugzilla-Guide.xml]",2,2,2,0.6840384356390417,0,0
edbfbe77098369ba8893b1cba04da816fe71afb2,[Bugzilla/Constants.pm],1,1,1,0.0,0,0
44209cd76e1ed6ab63db970f9374ea8ba0492135,[importxml.pl],1,1,1,0.0,1,0
caff6aff15a7e3ff12057543f694c0047039f858,"[Bugzilla/DB/Mysql.pm, Bugzilla/Install/DB.pm]",1,2,2,0.5159469300074474,1,0
51202b4aa78b6f0a3cc27ccf9e31cf7603ea8d53,[Bugzilla/Constants.pm],1,1,1,0.0,0,0
9c5a9894c6c4a731a33c4283853c11016a8c4a08,[Bugzilla/Constants.pm],1,1,1,0.0,0,0
b3e936bf2bbc1fb1ec55732703650d9f78dfd5f0,"[Bugzilla/Product.pm, editproducts.cgi, template/en/default/admin/products/edit.html.tmpl, template/en/default/admin/products/groupcontrol/edit.html.tmpl, template/en/default/admin/products/groupcontrol/updated.html.tmpl, template/en/default/filterexceptions.pl, template/en/default/global/code-error.html.tmpl, template/en/default/global/user-error.html.tmpl]",3,6,8,1.6719177423048692,1,0
080a6b71b5e940919568469886213f1946a4903b,[template/en/default/search/form.html.tmpl],1,1,1,0.0,1,0
92bd16d86adfb89cd62bb0cd6fd7865e87f6662d,[Bugzilla/Config.pm],1,1,1,0.0,0,0
c1b130d3d963ec999af24629a56b7baa74b0d8eb,[Bugzilla/Config.pm],1,1,1,0.0,0,0
ed1bbe15d06d49a6dfbb97014af8726259f313e9,"[Bugzilla.pm, Bugzilla/Auth/Login/CGI.pm, Bugzilla/CGI.pm, Bugzilla/Util.pm, Bugzilla/WebService.pm, index.cgi, token.cgi]",2,3,7,2.322698791569985,1,0
2e17eaebacadcdd2b00f8eda6ef4fc854eb1fe1b,[template/en/default/search/form.html.tmpl],1,1,1,0.0,1,0
8b5c60b6bc9bfb3c26b094c33d40851286a3d199,[Bugzilla/Install/Requirements.pm],1,1,1,0.0,1,0
ce2c60359dfee59049d578501d6ce9e0c8b61dd1,[Bugzilla/User.pm],1,1,1,0.0,1,0
a9fd0d7e538ed6c14f4f9b8a855e91393f1b902d,"[Bugzilla/DB/Mysql.pm, Bugzilla/Install/DB.pm]",1,2,2,0.5159469300074474,1,0
20d885c77680fc082640c0a7340be44cd02b2779,"[Bugzilla.pm, Bugzilla/Auth/Login/CGI.pm, Bugzilla/CGI.pm, Bugzilla/Util.pm, Bugzilla/WebService.pm, index.cgi, token.cgi]",2,3,7,2.3336935896347484,1,0
031d3a6cf6310c7ffe321f9814a83ae2088cc215,[install-module.pl],1,1,1,0.0,1,0
e38bfc4ad2b28f548e42fda93236d786adea8476,[skins/contrib/Dusk/buglist.css],1,1,1,0.0,1,0
82cadd2303b515277cf29a14d156312cddd46926,[Bugzilla/Install/Requirements.pm],1,1,1,0.0,1,0
da8a6f8b53f16756e88ec1bb378b2fd29baf9a5b,"[Bugzilla/User.pm, editusers.cgi, userprefs.cgi]",2,2,3,0.5551501090738198,1,0
42ef5ee48a2fe60fb4a4c461ac2ec5a868e97c5e,[install-module.pl],1,1,1,0.0,1,0
9c80dc0d41fcf89640990948e308e683f6d5583f,[request.cgi],1,1,1,0.0,1,0
20fb3d39980ab048132361631dfe8ee8e4e9a305,[Bugzilla/DB/Mysql.pm],1,1,1,0.0,1,0
e9a2d105417e520a31dfc606d9c68e9dc7a9eab5,"[Bugzilla/Bug.pm, Bugzilla/Flag.pm, Bugzilla/Hook.pm]",1,1,3,0.9908318779971321,1,0
c91e89b741081d78d61eed2e2fcfee4d33f73a72,[skins/contrib/Dusk/buglist.css],1,1,1,0.0,1,0
8345701835066f68fc66f4177be57d19db6899d6,"[Bugzilla/Hook.pm, colchange.cgi, extensions/example/code/colchange-columns.pl]",3,3,3,1.172253928364927,1,0
ef1385c2174f17c63ca4b8eec861db76d7ef513d,[Bugzilla/Hook.pm],1,1,1,0.0,1,0
480b28235afe19e6211ff2e13b15e1798afa25d7,"[Bugzilla/Bug.pm, Bugzilla/Flag.pm, Bugzilla/Hook.pm]",1,1,3,0.9908318779971321,1,0
04ed105cb2a9b4c81b040745dee25f70572f1601,"[Bugzilla/Hook.pm, checksetup.pl, extensions/example/code/install-before_final_checks.pl]",3,3,3,1.1538687240687704,1,0
e5d50772f8b1ce6b103941d14148e72f545340bd,"[Bugzilla/Hook.pm, colchange.cgi, extensions/example/code/colchange-columns.pl]",3,3,3,1.172253928364927,1,0
826e5d3893325e92e90021c148311277d0283c3c,[Bugzilla/Hook.pm],1,1,1,0.0,1,0
67c886dd7eccb7f3136bb4f433db00905140baa3,[Bugzilla/User.pm],1,1,1,0.0,1,0
710f1d3330c2a3f137a506820fe23fb33aaeac76,"[Bugzilla/Hook.pm, checksetup.pl, extensions/example/code/install-before_final_checks.pl]",3,3,3,1.1538687240687704,1,0
bfcc230e3bf4b8876816f20911a46505dea0f61a,"[Bugzilla/Bug.pm, Bugzilla/Constants.pm, Bugzilla/Field.pm, template/en/default/bug/field.html.tmpl, template/en/default/global/field-descs.none.tmpl]",2,3,5,1.638845281576062,1,0
2b40465ed63c08ebbd6fe0fe5444595761dc024e,[Bugzilla/Series.pm],1,1,1,0.0,1,0
54bbf193e80b46859d9aacf62a5f05081f3f143b,"[Bugzilla/Bug.pm, Bugzilla/Hook.pm, extensions/example/code/bug-columns.pl, extensions/example/code/bug-fields.pl]",2,2,4,1.9431872495183868,1,0
a90f9f3ed9d46b901f12f33495c7e7f94e6eb13e,"[Bugzilla/Hook.pm, checksetup.pl]",2,2,2,0.5225593745369408,1,0
fb33bc671287318fe0243cca2c96f7f7d0a60407,[Bugzilla/Series.pm],1,1,1,0.0,1,0
8e08e211cce7b77ff20347e30082adb11ef899be,[template/en/default/bug/field.html.tmpl],1,1,1,0.0,1,0
65dfcf2bc157fb25e1a4412dd129ad66bd4580a2,[editparams.cgi],1,1,1,0.0,1,0
ad1def7b3a225de38669877ad7fc45c1daf9e2a2,[template/en/default/global/user-error.html.tmpl],1,1,1,0.0,1,0
fed8e66bbd70a815fee8c7f16936dd77651bd31f,[Bugzilla/Bug.pm],1,1,1,0.0,1,0
888665629e339d9000158dd7e8fc869b054b1c0e,[Bugzilla/Series.pm],1,1,1,0.0,1,0
d8b02aff4ed586f38a56caaafcb0374edc16d519,"[Bugzilla/Auth/Persist/Cookie.pm, Bugzilla/Install/Requirements.pm, template/en/default/pages/release-notes.html.tmpl]",2,3,3,1.2870540281187268,1,0
5187c079d76bf2af6bd86f7c82c17fe7eb279ee9,[template/en/default/global/user-error.html.tmpl],1,1,1,0.0,1,0
d68db405497ae121a123843ff478c8c703523094,[editparams.cgi],1,1,1,0.0,1,0
7288240f2bbdf9c0f6e10f990760e5195d30e951,[xmlrpc.cgi],1,1,1,0.0,1,0
e388562c7e35d7dd9ed59255f08cece536a8e521,"[Bugzilla/Auth/Persist/Cookie.pm, Bugzilla/Install/Requirements.pm, template/en/default/pages/release-notes.html.tmpl]",2,3,3,1.2870540281187268,1,0
92446186a5dde627c86b36a8d1ea534d776f451a,[editwhines.cgi],1,1,1,0.0,1,0
4633dc9740826f196d703edf77c6836d5c9d9a89,[xmlrpc.cgi],1,1,1,0.0,1,0
ccdebf7764d3c279f6dc4de5821987f1d1e09ee4,[xmlrpc.cgi],1,1,1,0.0,1,0
5d2512f3f34d085f698a3dffad80e575beeaed77,[xmlrpc.cgi],1,1,1,0.0,1,0
fe1592095525f8622fcbceae6ae926634c096ec3,[Bugzilla/Auth/Persist/Cookie.pm],1,1,1,0.0,1,0
745f9e658a8e4d26bfd250b263132b25ab60e173,"[Bugzilla/DB/Oracle.pm, Bugzilla/Install/DB.pm]",1,2,2,0.9182958340544894,1,0
39406204047ce52ebc5312c1216ed1f2671ba3e9,[template/en/default/global/messages.html.tmpl],1,1,1,0.0,1,0
2ad5cb136d8fc469aedbc2adea249d18f5584779,[Bugzilla/Auth/Persist/Cookie.pm],1,1,1,0.0,1,0
745fa0bdc25d4f150333fc1acb2bb3f96af1e727,[xmlrpc.cgi],1,1,1,0.0,1,0
500a3552fb7169c3e69502968d61e8a7d570e4db,"[Bugzilla/DB/Oracle.pm, Bugzilla/Install/DB.pm]",1,2,2,0.9182958340544894,1,0
a2631d18069f099eb5133c4484c9b80ff2a3f547,[editwhines.cgi],1,1,1,0.0,1,0
68c8ee64ec7dc985931f17f98cb83ee153dcd25c,[xmlrpc.cgi],1,1,1,0.0,1,0
615cfb88c1aae1f8372b323e9c53a84d8c9146fe,"[Bugzilla.pm, Bugzilla/Install.pm, Bugzilla/Install/Requirements.pm, Bugzilla/Template.pm, Bugzilla/User.pm, Bugzilla/User/Setting/Timezone.pm, Bugzilla/Util.pm, buglist.cgi, chart.cgi, report.cgi, t/007util.t, template/en/default/global/setting-descs.none.tmpl, template/en/default/list/list.html.tmpl, template/en/default/reports/chart.html.tmpl, template/en/default/reports/report.html.tmpl]",4,8,15,3.0014995954296815,1,0
ef56c491a65eed9dfddb2866c5faa59acb69b0ed,"[Bugzilla/BugMail.pm, Bugzilla/Flag.pm, Bugzilla/Mailer.pm, template/en/default/request/email.txt.tmpl]",2,2,4,1.6021174159154203,1,0
abc958c836a730ca76eb58e5bb5c2e86d03f5b82,[template/en/default/bug/edit.html.tmpl],1,1,1,0.0,1,0
55596ef8c29ae876c718946d54de787f32033db0,"[Bugzilla/Config/Common.pm, Bugzilla/Config/Core.pm, Bugzilla/Template.pm, Bugzilla/Util.pm, Bugzilla/WebService/Bugzilla.pm, buglist.cgi, docs/en/xml/administration.xml, editwhines.cgi, importxml.pl, template/en/default/admin/params/core.html.tmpl, template/en/default/bug/summarize-time.html.tmpl, template/en/default/list/list.atom.tmpl, template/en/default/list/list.csv.tmpl, template/en/default/list/list.ics.tmpl, template/en/default/whine/schedule.html.tmpl]",4,9,15,3.5346561950786652,1,0
75e8ed221770ed75e075dba4c652132c0d7674f3,[t/007util.t],1,1,1,0.0,1,0
e034cf67598cdf24d0ed0321d21f2905fed6301a,"[Bugzilla/BugMail.pm, Bugzilla/Flag.pm, Bugzilla/Mailer.pm, template/en/default/request/email.txt.tmpl]",2,2,4,1.603816966150084,1,0
d7febc0f1c59ee5bd65d8b8956ad9b04fa8cfc8b,[Bugzilla/Bug.pm],1,1,1,0.0,1,0
29491814a9c454fbe2da5c5b24b48aa57c9290ba,[enter_bug.cgi],1,1,1,0.0,1,0
0bc5225c57353027b13af1397b564d1e713e28f1,[Bugzilla/Bug.pm],1,1,1,0.0,1,0
1876ce879851d46ed024a672a689dc7a1c537a23,[template/en/default/bug/edit.html.tmpl],1,1,1,0.0,1,0
a7870933bc58f753ed403b49b30e53d6d9708c81,[Bugzilla/Bug.pm],1,1,1,0.0,1,0
1ef2b28ae6057f81ad5adf43750e183e068755ca,[Bugzilla/Bug.pm],1,1,1,0.0,1,0
be2cec02b0ccd86aa64eec1887563077592f4101,[Bugzilla/Bug.pm],1,1,1,0.0,1,0
fbd41dd11175b11e6dfff7c79f0fbe489c518a1e,[template/en/default/bug/edit.html.tmpl],1,1,1,0.0,1,0
0265a53c1309071b202422225725087393a2ed56,[checksetup.pl],1,1,1,0.0,1,0
7828df1ce0c9e89d96210f80c0ae499d68999064,[enter_bug.cgi],1,1,1,0.0,1,0
ce8dd1116cba5c06500c4c02f23540c6a389357d,[template/en/default/bug/edit.html.tmpl],1,1,1,0.0,1,0
5f3c7d69f41000e968619bcab5521765396e4936,[template/en/default/bug/edit.html.tmpl],1,1,1,0.0,1,0
8c6b36c20977606571a9a25ee20994dfe6cc9f99,[checksetup.pl],1,1,1,0.0,1,0
e92979fa84a704f14d59b77dddfb3454245e26bd,[template/en/default/bug/edit.html.tmpl],1,1,1,0.0,1,0
6d67154b6d3464bb7af1264b0650c73d1f6e9f6f,[template/en/default/attachment/diff-header.html.tmpl],1,1,1,0.0,1,0
ff5bf03f2e8016a713ccd1016785b58a75a65a6a,[template/en/default/bug/edit.html.tmpl],1,1,1,0.0,1,0
4d20d32b83f5b080e30a2b2f30b2340ed9528184,[docs/en/xml/installation.xml],1,1,1,0.0,1,0
2f49ecaf7fb8f25ff33228099e677c20e140e990,[js/field.js],1,1,1,0.0,1,0
f39f8381135700558a0cb6e98a6f9c78f050a25e,[Bugzilla/User/Setting.pm],1,1,1,0.0,1,0
2aadbe2150cdd129c2bc42e7567d8087030eb8ec,[template/en/default/attachment/diff-header.html.tmpl],1,1,1,0.0,1,0
6780793ba0102441cda056c0a6c9dcfbc3867d6d,[docs/en/xml/installation.xml],1,1,1,0.0,0,0
fa94ec6eb1a30dbaf3cdba8bcbed11da702f4000,[template/en/default/bug/edit.html.tmpl],1,1,1,0.0,1,0
c0c7dc6cc00de40bcdb31225ed6cb10110259425,[enter_bug.cgi],1,1,1,0.0,1,0
a8283054a8ae41752770266fd05397869b12f257,[js/field.js],1,1,1,0.0,1,0
54d0464177870fee5622acadc994c49d65f21898,[docs/en/xml/installation.xml],1,1,1,0.0,1,0
1d82aef1606521d6a31d2d16b52262ecf262f51c,[js/field.js],1,1,1,0.0,1,0
fb64880cc53c80af35c00dd2791e08fa2d897578,[js/field.js],1,1,1,0.0,1,0
a02fdc3952cac62b40c4814c0729d7143bbc9ece,[enter_bug.cgi],1,1,1,0.0,1,0
28618aea558de167f80674a9bf65f865f63e0887,[Bugzilla/User/Setting.pm],1,1,1,0.0,1,0
40644e1fe20a56eee907129047cc10489ded39e4,[template/en/default/global/header.html.tmpl],1,1,1,0.0,1,0
bd7db23ce85712480bc04d439b0a7fecbc3755df,[Bugzilla/Bug.pm],1,1,1,0.0,1,0
97d597f4989bb83535f1e241de5b4521cbc2f551,[template/en/default/global/header.html.tmpl],1,1,1,0.0,1,0
a84d94e06c63d6816de538b16e9ede71ddedbfd7,"[skins/standard/admin.css, template/en/default/whine/schedule.html.tmpl]",2,2,2,0.5665095065529053,1,0
1d66aab134be7002268c4da177bbf4870ac90d6d,[template/en/default/bug/create/create.html.tmpl],1,1,1,0.0,1,0
93e808dbc5e703df7318e18f048710f19fc8e92c,[Bugzilla/Install/DB.pm],1,1,1,0.0,1,0
8854af4d68e952b9fbd27258e5cdf0af3ef65154,[skins/standard/global.css],1,1,1,0.0,1,0
f060ead83825cb7d946bbbda8e4b218f26661858,"[skins/standard/admin.css, template/en/default/whine/schedule.html.tmpl]",2,2,2,0.5665095065529053,1,0
62b1806822091570ee6e3ece292a36542ad4d579,[template/en/default/bug/create/create.html.tmpl],1,1,1,0.0,1,0
b62885e4be6593ec212a20ebc0a4305d79b2b7f9,"[Bugzilla/Attachment.pm, Bugzilla/Flag.pm, attachment.cgi, post_bug.cgi]",2,2,4,0.5290872213053944,1,0
4fdb67308b0e095aa76e36581cc4e94357d61f6a,"[colchange.cgi, js/change-columns.js, skins/standard/global.css, skins/standard/global/down.png, skins/standard/global/left.png, skins/standard/global/right.png, skins/standard/global/up.png, skins/standard/show_bug.css, template/en/default/filterexceptions.pl, template/en/default/list/change-columns.html.tmpl]",4,6,10,1.6434171639547384,1,0
de1fd5b0a978941a0e3aad505451d56b905ba487,[Bugzilla/Attachment.pm],1,1,1,0.0,1,0
4dd427ea99673391d923db9682836d344f178b54,"[Bugzilla/Attachment.pm, Bugzilla/Bug.pm, Bugzilla/Flag.pm, attachment.cgi, template/en/default/attachment/edit.html.tmpl]",3,3,5,2.0582321578239826,1,0
777969dab100d5039d0f7e05fc00d77cb9e870f4,[skins/standard/global.css],1,1,1,0.0,1,0
08d7a0c71b060c30f5dd16d019d0f101d9cac31a,[Bugzilla/Bug.pm],1,1,1,0.0,1,0
c7dfa4dd1132f8dd9541e4dd60845da3c589775e,[Bugzilla/Bug.pm],1,1,1,0.0,1,0
8e770628c3c39ada722c0a71348f854f29e34a6c,"[buglist.cgi, template/en/default/search/search-advanced.html.tmpl]",2,2,2,0.6193821946787638,1,0
b12177eb3947a50a9590a47a9b0c18299ed26d70,[Bugzilla/Search.pm],1,1,1,0.0,1,0
0e194f1266c1189ceb63a8c61660bddf8c48731e,[Bugzilla/Bug.pm],1,1,1,0.0,1,0
dde670d3493e9f9eb722cd3b1b9337879e51144b,[Bugzilla/CGI.pm],1,1,1,0.0,1,0
ac1f49a8d936a91831162bafda0dd7236ee95108,"[Bugzilla/Auth/Verify/DB.pm, Bugzilla/Util.pm, userprefs.cgi]",2,3,3,1.5,1,0
fed0b0ad356ee794abbaafb25418952588131965,[template/en/default/pages/voting.html.tmpl],1,1,1,0.0,1,0
7892f58f394c739d68183319c8c516ff694a61d9,"[template/en/default/bug/edit.html.tmpl, template/en/default/pages/fields.html.tmpl]",1,2,2,0.5586293734521992,1,0
a9acddbb45663924f9a1d8472ed07ab13d45c073,"[Bugzilla/FlagType.pm, Bugzilla/User.pm]",1,1,2,0.7219280948873623,1,0
48762928110a014ce46f43024df95c3fc0de3e6d,[template/en/default/pages/voting.html.tmpl],1,1,1,0.0,1,0
8b229fb77149af93880e3232cbcf8ce25b250374,"[Bugzilla/Auth/Verify/DB.pm, Bugzilla/Util.pm, userprefs.cgi]",2,3,3,1.5,1,0
e37c17651696e14d3fa79eebd14f214737284382,"[template/en/default/bug/edit.html.tmpl, template/en/default/pages/fields.html.tmpl]",1,2,2,0.5586293734521992,1,0
0eccd55aa0fa2d414a9bc4af9aad13c2a1b7c765,"[Bugzilla/FlagType.pm, Bugzilla/User.pm]",1,1,2,0.7219280948873623,1,0
6260b5f77ea51482cde46cfad3b063274ae34c3f,[Bugzilla/Mailer.pm],1,1,1,0.0,1,0
3805f522ac2e1ed2a9ebb383beee3a23b7105020,[Bugzilla/Search.pm],1,1,1,0.0,1,0
fafc1b6ca0b40c72fa636a08661f6d585d2cc6eb,"[Bugzilla/Constants.pm, Bugzilla/User.pm, template/en/default/account/prefs/email.html.tmpl]",2,2,3,1.1401156785146092,1,0
369e4c3c9a5bbcfddc02b840b8d36ef2b1aec627,[template/en/default/list/change-columns.html.tmpl],1,1,1,0.0,1,0
427ca00367ae35af9c87d8fe3106926d65c26ec7,"[attachment.cgi, buglist.cgi, enter_bug.cgi, js/util.js, post_bug.cgi, process_bug.cgi, show_bug.cgi, skins/standard/global.css, template/en/default/attachment/created.html.tmpl, template/en/default/attachment/updated.html.tmpl, template/en/default/bug/create/create.html.tmpl, template/en/default/bug/create/created.html.tmpl, template/en/default/bug/edit.html.tmpl, template/en/default/bug/process/header.html.tmpl, template/en/default/bug/show.html.tmpl, template/en/default/filterexceptions.pl, template/en/default/list/edit-multiple.html.tmpl, template/en/default/list/list.html.tmpl]",4,9,18,2.5697647177696337,1,0
c64160f55ae42aeb804b4613f980a57ecc077bdc,[template/en/default/bug/field.html.tmpl],1,1,1,0.0,1,0
c9cc13e88162f4c61feb2bea0e67123cfcf01e1e,"[skins/standard/global.css, template/en/default/bug/create/create.html.tmpl]",2,2,2,1.0,1,0
249bd21ac6cc1c9ef0c9f0f8e9b6b90066dd0a02,[template/en/default/email/newchangedmail.txt.tmpl],1,1,1,0.0,1,0
022f56103b1c677d1ef9775bd92429877ab1ee6c,[template/en/default/bug/field.html.tmpl],1,1,1,0.0,1,0
983b3f9fb2beeda96486c3a6358676f3c2a0509a,"[attachment.cgi, buglist.cgi, enter_bug.cgi, js/util.js, post_bug.cgi, process_bug.cgi, show_bug.cgi, skins/standard/global.css, template/en/default/attachment/created.html.tmpl, template/en/default/attachment/updated.html.tmpl, template/en/default/bug/create/create.html.tmpl, template/en/default/bug/create/created.html.tmpl, template/en/default/bug/edit.html.tmpl, template/en/default/bug/process/header.html.tmpl, template/en/default/bug/show.html.tmpl, template/en/default/filterexceptions.pl, template/en/default/list/edit-multiple.html.tmpl, template/en/default/list/list.html.tmpl]",4,9,18,2.5697647177696337,1,0
96e8bad5665bbb35bea8082f9d4c2e1b23283a51,[docs/en/xml/installation.xml],1,1,1,0.0,1,0
bea6f25db1bf8f4333b3bf72d73015c7cdb9a197,"[template/en/default/global/messages.html.tmpl, token.cgi]",2,2,2,0.9709505944546687,1,0
09a4e528cf0de39813a54d1c2f3c865bda45d615,"[template/en/default/attachment/create.html.tmpl, template/en/default/attachment/edit.html.tmpl]",1,1,2,0.9182958340544894,1,0
87282073416ff345ded57f74cf4882632ad74bfe,[template/en/default/bug/create/create.html.tmpl],1,1,1,0.0,1,0
2e1de06e94f46fe65c07d7fbfe7a374784491b2f,[docs/en/xml/installation.xml],1,1,1,0.0,1,0
b8ec302b3a99b54f5838e497adb1cabe3f2f15dd,"[Bugzilla.pm, template/en/default/global/common-links.html.tmpl, template/en/default/global/field-descs.none.tmpl]",2,2,3,1.3609640474436813,1,0
7fe26d40cf88477bc4e356142f51078e4e754583,"[skins/standard/global.css, template/en/default/bug/create/create.html.tmpl]",2,2,2,1.0,1,0
8c0e87ffc315a26e331258af8b54796c51d454a3,[template/en/default/bug/create/create.html.tmpl],1,1,1,0.0,1,0
7499f716a31d86e87e62705bb479567f8df08d72,[token.cgi],1,1,1,0.0,1,0
06a648cd3382547076365ef06e31ebd43b1e5cad,[Bugzilla/Bug.pm],1,1,1,0.0,1,0
4d90d156b72e94116c19761b7c3c5066197c0c5d,"[Bugzilla.pm, template/en/default/global/common-links.html.tmpl, template/en/default/global/field-descs.none.tmpl]",2,2,3,1.3609640474436813,1,0
ded6b5486c6ba715a02ba646c23cf02d6b7bb68f,[template/en/default/bug/comments.html.tmpl],1,1,1,0.0,1,0
